,Item,Year,Area harvested,Production,Yield
2273,Sugar beet,1991,20713.0,1106061.0,53399.4
2274,Sugar beet,1992,16161.0,743933.0,46032.6
2275,Sugar beet,1993,16786.0,794552.0,47334.2
2276,Sugar beet,1994,17735.0,824506.0,46490.3
2277,Sugar beet,1995,21034.0,919926.0,43735.2
2278,Sugar beet,1996,21359.0,841537.0,39399.6
2279,Sugar beet,1997,26848.0,1143020.0,42573.7
2280,Sugar beet,1998,43603.0,1951241.0,44750.2
2281,Sugar beet,1999,53951.0,2559650.0,47444.0
2282,Sugar beet,2000,56984.0,2890360.0,50722.3
2283,Sugar beet,2001,59932.0,2857730.0,47682.9
2284,Sugar beet,2002,64622.0,3168311.0,49028.4
2285,Sugar beet,2003,55178.0,2691515.0,48778.8
2286,Sugar beet,2004,59236.0,2860547.0,48290.7
2287,Sugar beet,2005,70305.0,3429535.0,48780.8
2288,Sugar beet,2006,78317.0,3904970.0,49861.1
2289,Sugar beet,2007,104331.0,5458210.0,52316.3
2290,Sugar beet,2008,108220.0,5132589.0,47427.4
2291,Sugar beet,2009,111130.0,5333513.0,47993.5
2292,Sugar beet,2010,134538.0,7840304.0,58275.8
2293,Sugar beet,2011,151996.0,7486101.0,49252.0
2294,Sugar beet,2012,177978.0,9126058.0,51276.3
2295,Sugar beet,2013,193405.0,10044266.0,51933.8
2296,Sugar beet,2014,211806.0,11045639.0,52149.8
2297,Sugar beet,2015,233168.0,11982946.0,51391.9
2298,Sugar beet,2016,235187.0,11209160.0,47660.7
2299,Sugar beet,2017,219908.0,10860921.0,49388.4
2300,Sugar beet,2018,207020.0,10377371.0,50127.4
2301,Sugar beet,2019,254308.0,12247170.0,48158.8
2302,Sugar beet,2020,141235.0,10284000.0,72814.8
2303,Sugar beet,2021,286879.0,14195489.0,49482.6
2304,Sugar beet,2022,251228.0,12534816.0,49894.2
2305,Sugar beet,2023,276721.0,14058070.0,50802.3
2306,Sugar beet,2024,264840.0,13880842.09,52412.1
2307,Sugar cane,1990,110584.0,11095262.0,100333.3
2308,Sugar cane,1991,112157.0,11623574.0,103636.6
2309,Sugar cane,1992,113766.0,11707560.0,102909.1
2310,Sugar cane,1993,116907.0,12411820.0,106168.3
2311,Sugar cane,1994,126410.0,13822040.0,109342.9
2312,Sugar cane,1995,128773.0,14104772.0,109532.1
2313,Sugar cane,1996,126045.0,13958413.0,110741.5
2314,Sugar cane,1997,122277.0,13725525.0,112249.4
2315,Sugar cane,1998,122464.0,14352780.0,117200.0
2316,Sugar cane,1999,129084.0,15253621.0,118168.2
2317,Sugar cane,2000,133990.0,15705800.0,117216.2
2318,Sugar cane,2001,131059.0,15571500.0,118812.9
2319,Sugar cane,2002,135890.0,16016757.0,117865.6
2320,Sugar cane,2003,137485.0,16245460.0,118161.7
2321,Sugar cane,2004,135309.0,16230438.0,119950.9
2322,Sugar cane,2005,134980.0,16317320.0,120886.9
2323,Sugar cane,2006,137260.0,16656330.0,121348.8
2324,Sugar cane,2007,140783.0,17014272.0,120854.6
2325,Sugar cane,2008,135908.0,16470221.0,121186.5
2326,Sugar cane,2009,133019.0,15482170.0,116390.7
2327,Sugar cane,2010,134538.0,15708879.0,116761.7
2328,Sugar cane,2011,136709.0,15765213.0,115319.5
2329,Sugar cane,2012,136920.0,15550000.0,113570.0
2330,Sugar cane,2013,138244.0,15780005.0,114146.0
2331,Sugar cane,2014,139451.0,16055013.0,115130.1
2332,Sugar cane,2015,137864.0,15903336.0,115355.2
2333,Sugar cane,2016,136938.0,15557508.0,113610.0
2334,Sugar cane,2017,137074.0,15382211.0,112218.3
2335,Sugar cane,2018,137572.0,15823103.0,115016.9
2336,Sugar cane,2019,138315.0,15335972.0,110877.1
2337,Sugar cane,2020,217625.0,15860450.0,72879.7
2338,Sugar cane,2021,143857.0,15959305.0,110938.6
2339,Sugar cane,2022,140018.0,15564534.0,111160.9
2340,Sugar cane,2023,132815.0,14252296.0,107309.4
2341,Sugar cane,2024,124299.0,13314259.54,107114.6
2342,Sunflower seed,1990,14612.0,30879.0,2113.3
2343,Sunflower seed,1991,17690.0,40690.0,2300.2
2344,Sunflower seed,1992,21888.0,46457.0,2122.5
2345,Sunflower seed,1993,30661.0,60822.0,1983.7
2346,Sunflower seed,1994,23601.0,51133.0,2166.6
2347,Sunflower seed,1995,29556.0,65544.0,2217.6
2348,Sunflower seed,1996,21379.0,49200.0,2301.3
2349,Sunflower seed,1997,11562.0,25575.0,2212.0
2350,Sunflower seed,1998,14621.0,33872.0,2316.7
2351,Sunflower seed,1999,18924.0,44982.0,2377.0
2352,Sunflower seed,2000,11717.0,45000.0,3840.6
2353,Sunflower seed,2001,19360.0,44133.0,2279.6
2354,Sunflower seed,2002,15654.0,35346.0,2258.0
2355,Sunflower seed,2003,14250.0,33309.0,2337.5
2356,Sunflower seed,2004,20119.0,47311.0,2351.6
2357,Sunflower seed,2005,14760.0,34540.0,2340.1
2358,Sunflower seed,2006,15610.0,37850.0,2424.7
2359,Sunflower seed,2007,11838.0,29078.0,2456.3
2360,Sunflower seed,2008,8442.0,21483.0,2544.8
2361,Sunflower seed,2009,17141.0,41269.0,2407.6
2362,Sunflower seed,2010,15611.0,39274.0,2515.8
2363,Sunflower seed,2011,7552.0,18942.0,2508.2
2364,Sunflower seed,2012,7472.0,20098.0,2689.8
2365,Sunflower seed,2013,6376.0,19055.0,2988.6
2366,Sunflower seed,2014,7023.0,22096.0,3146.2
2367,Sunflower seed,2015,6649.0,22441.0,3375.1
2368,Sunflower seed,2016,6406.0,18975.0,2961.9
2369,Sunflower seed,2017,6925.0,20117.0,2905.1
2370,Sunflower seed,2018,7294.0,20782.0,2849.2
2371,Sunflower seed,2019,7820.0,21250.0,2717.4
2372,Sunflower seed,2020,7880.0,21400.0,2715.7
2373,Sunflower seed,2021,8949.0,21539.0,2406.9
2374,Sunflower seed,2022,23717.0,59480.0,2507.9
2375,Sunflower seed,2023,32024.0,106557.0,3327.4
2376,Sunflower seed,2024,38140.0,117670.75,3085.2
2377,Sweet potatoes,1990,3966.0,102295.0,25793.0
2378,Sweet potatoes,1991,4715.0,127520.0,27045.6
2379,Sweet potatoes,1992,3722.0,89815.0,24130.8
2380,Sweet potatoes,1993,5484.0,142929.0,26062.9
2381,Sweet potatoes,1994,6161.0,152262.0,24713.8
2382,Sweet potatoes,1995,6352.0,165016.0,25978.6
2383,Sweet potatoes,1996,6381.0,147629.0,23135.7
2384,Sweet potatoes,1997,8463.0,190323.0,22488.8
2385,Sweet potatoes,1998,9396.0,225560.0,24006.0
2386,Sweet potatoes,1999,10520.0,253053.0,24054.5
2387,Sweet potatoes,2000,9130.0,249548.0,27332.7
2388,Sweet potatoes,2001,11807.0,314707.0,26654.3
2389,Sweet potatoes,2002,8392.0,232433.0,27697.0
2390,Sweet potatoes,2003,10967.0,307595.0,28047.3
2391,Sweet potatoes,2004,9622.0,270611.0,28124.2
2392,Sweet potatoes,2005,20000.0,350000.0,17500.0
2393,Sweet potatoes,2006,29371.0,351577.0,11970.2
2394,Sweet potatoes,2007,12193.0,363560.0,29817.1
2395,Sweet potatoes,2008,9369.0,258983.0,27642.5
2396,Sweet potatoes,2009,12517.0,357266.0,28542.5
2397,Sweet potatoes,2010,12118.0,370905.0,30607.8
2398,Sweet potatoes,2011,8639.0,274935.0,31824.9
2399,Sweet potatoes,2012,9869.0,319247.0,32348.5
2400,Sweet potatoes,2013,11148.0,375444.0,33678.1
2401,Sweet potatoes,2014,9993.0,339049.0,33928.7
2402,Sweet potatoes,2015,11933.0,408280.0,34214.4
2403,Sweet potatoes,2016,13482.0,454493.0,33712.3
2404,Sweet potatoes,2017,10516.0,355298.0,33787.9
2405,Sweet potatoes,2018,15650.0,496753.0,31741.4
2406,Sweet potatoes,2019,13348.0,447000.0,33488.2
2407,Sweet potatoes,2020,19210.0,531285.0,27656.7
2408,Sweet potatoes,2021,13943.0,491182.0,35227.2
2409,Sweet potatoes,2022,9234.0,318624.0,34503.8
2410,Sweet potatoes,2023,10296.0,391851.0,38058.6
2411,Sweet potatoes,2024,11989.0,443511.45,36993.2
2412,Citrus reticulata,1990,20174.0,257420.0,12760.0
2413,Citrus reticulata,1991,20511.0,267734.0,13053.2
2414,Citrus reticulata,1992,32109.0,340733.0,10611.8
2415,Citrus reticulata,1993,32090.0,205337.0,6398.8
2416,Citrus reticulata,1994,22780.0,250089.0,10978.4
2417,Citrus reticulata,1995,29036.0,411134.0,14159.5
2418,Citrus reticulata,1996,28776.0,448709.0,15593.2
2419,Citrus reticulata,1997,30045.0,434554.0,14463.4
2420,Citrus reticulata,1998,32866.0,421811.0,12834.3
2421,Citrus reticulata,1999,34000.0,511755.0,15051.6
2422,Citrus reticulata,2000,35000.0,481182.0,13748.1
2423,Citrus reticulata,2001,35840.0,564851.0,15760.4
2424,Citrus reticulata,2002,36361.0,601698.0,16547.9
2425,Citrus reticulata,2003,37481.0,612556.0,16343.1
2426,Citrus reticulata,2004,37898.0,661271.0,17448.7
2427,Citrus reticulata,2005,38320.0,711460.0,18566.3
2428,Citrus reticulata,2006,37750.0,730900.0,19361.6
2429,Citrus reticulata,2007,38270.0,758105.0,19809.4
2430,Citrus reticulata,2008,39724.0,758105.0,19084.3
2431,Citrus reticulata,2009,40238.0,809795.0,20125.1
2432,Citrus reticulata,2010,39826.0,796867.0,20008.7
2433,Citrus reticulata,2011,41259.0,848069.0,20554.8
2434,Citrus reticulata,2012,42060.0,885365.0,21050.0
2435,Citrus reticulata,2013,44553.0,936755.0,21025.6
2436,Citrus reticulata,2014,44470.0,956910.0,21518.1
2437,Citrus reticulata,2015,44943.0,985438.83,21926.6
2438,Citrus reticulata,2016,45307.0,959701.28,21182.3
2439,Citrus reticulata,2017,47102.0,1010753.05,21458.8
2440,Citrus reticulata,2018,47605.0,985297.72,20697.1
2441,Citrus reticulata,2019,49452.0,1054044.11,21314.7
2442,Citrus reticulata,2020,50305.0,1097579.28,21818.7
2443,Citrus reticulata,2021,50450.0,1103750.0,21878.1
2444,Citrus reticulata,2022,53821.0,1174895.0,21829.7
2445,Citrus reticulata,2023,54061.0,1269682.0,23486.1
2446,Citrus reticulata,2024,53129.0,1265813.33,23825.4
2447,Taro,1990,2940.0,99000.0,33673.5
2448,Taro,1991,3360.0,118000.0,35119.0
2449,Taro,1992,3910.0,128090.0,32759.6
2450,Taro,1993,3800.0,125000.0,32894.7
2451,Taro,1994,3600.0,120000.0,33333.3
2452,Taro,1995,3582.0,120289.0,33581.5
2453,Taro,1996,4381.0,148368.0,33866.2
2454,Taro,1997,2780.0,93621.0,33676.6
2455,Taro,1998,2212.0,76904.0,34766.7
2456,Taro,1999,1925.0,47069.0,24451.4
2457,Taro,2000,1799.0,42392.0,23564.2
2458,Taro,2001,1785.0,44625.0,25000.0
2459,Taro,2002,3002.0,66324.0,22093.3
2460,Taro,2003,3572.0,106872.0,29919.4
2461,Taro,2004,3467.0,116673.0,33652.4
2462,Taro,2005,3400.0,100000.0,29411.8
2463,Taro,2006,4200.0,125376.0,29851.4
2464,Taro,2007,3945.0,138099.0,35006.1
2465,Taro,2008,4481.0,151971.0,33914.5
2466,Taro,2009,3476.0,114281.0,32877.2
2467,Taro,2010,4098.0,119379.0,29131.0
2468,Taro,2011,3470.0,103117.0,29716.7
2469,Taro,2012,3200.0,118759.0,37112.2
2470,Taro,2013,3203.0,116582.0,36397.8
2471,Taro,2014,3528.0,122833.0,34816.6
2472,Taro,2015,2750.0,102563.0,37295.6
2473,Taro,2016,2496.0,86669.0,34720.1
2474,Taro,2017,3068.0,109153.0,35577.1
2475,Taro,2018,3360.0,120639.0,35904.5
2476,Taro,2019,3400.0,122000.0,35882.4
2477,Taro,2020,3625.0,133450.0,36813.8
2478,Taro,2021,4618.0,156734.0,33942.4
2479,Taro,2022,5539.0,177731.0,32089.2
2480,Taro,2023,4016.0,140487.0,34981.8
2481,Taro,2024,3257.0,118387.0,36344.7
2482,Tomatoes,1990,155873.0,4233842.0,27162.1
2483,Tomatoes,1991,137809.0,3795987.0,27545.3
2484,Tomatoes,1992,152048.0,4693985.0,30871.7
2485,Tomatoes,1993,147447.0,4762570.0,32300.2
2486,Tomatoes,1994,148520.0,5010682.0,33737.4
2487,Tomatoes,1995,149342.0,5034197.0,33709.2
2488,Tomatoes,1996,173152.0,5995411.0,34625.1
2489,Tomatoes,1997,168626.0,5873441.0,34831.2
2490,Tomatoes,1998,177243.0,5753279.0,32459.8
2491,Tomatoes,1999,189411.0,6273760.0,33122.5
2492,Tomatoes,2000,195444.0,6785640.0,34719.1
2493,Tomatoes,2001,180721.0,6328720.0,35019.3
2494,Tomatoes,2002,191171.0,6777875.0,35454.5
2495,Tomatoes,2003,192976.0,7140198.0,37000.4
2496,Tomatoes,2004,195164.0,7640818.0,39150.8
2497,Tomatoes,2005,195000.0,7600000.0,38974.4
2498,Tomatoes,2006,220110.0,8576070.0,38962.7
2499,Tomatoes,2007,225627.0,8639024.0,38289.0
2500,Tomatoes,2008,240174.0,9204097.0,38322.6
2501,Tomatoes,2009,251838.0,10278539.0,40814.1
2502,Tomatoes,2010,216385.0,8544993.0,39489.8
2503,Tomatoes,2011,212446.0,8105263.0,38152.1
2504,Tomatoes,2012,216395.0,8625219.0,39858.7
2505,Tomatoes,2013,205276.0,8290551.0,40387.3
2506,Tomatoes,2014,214016.0,8288043.0,38726.3
2507,Tomatoes,2015,196853.0,7737827.0,39307.6
2508,Tomatoes,2016,184972.0,7320714.0,39577.4
2509,Tomatoes,2017,166206.0,6729004.0,40485.9
2510,Tomatoes,2018,174802.0,6777754.0,38773.9
2511,Tomatoes,2019,174730.0,6814460.0,39000.0
2512,Tomatoes,2020,159668.0,6493950.0,40671.6
2513,Tomatoes,2021,149956.0,6389295.0,42607.7
2514,Tomatoes,2022,157702.0,6367592.0,40377.3
2515,Tomatoes,2023,165870.0,7115604.0,42898.7
2516,Tomatoes,2024,175397.0,7521071.26,42880.3
2517,Vetches,1990,580.0,1250.0,2155.2
2518,Vetches,1991,600.0,1300.0,2166.7
2519,Vetches,1992,615.0,1350.0,2195.1
2520,Vetches,1993,620.0,1400.0,2258.1
2521,Vetches,1994,600.0,1300.0,2166.7
2522,Vetches,1995,620.0,1350.0,2177.4
2523,Vetches,1996,625.0,1400.0,2240.0
2524,Vetches,1997,650.0,1500.0,2307.7
2525,Vetches,1998,675.0,1550.0,2296.3
2526,Vetches,1999,680.0,1600.0,2352.9
2527,Vetches,2000,720.0,1700.0,2361.1
2528,Vetches,2001,704.0,1664.53,2365.9
2529,Vetches,2002,716.0,1698.32,2372.5
2530,Vetches,2003,733.0,1735.59,2368.9
2531,Vetches,2004,730.0,1731.33,2372.1
2532,Vetches,2005,733.0,1695.59,2314.4
2533,Vetches,2006,752.0,1767.85,2350.6
2534,Vetches,2007,756.0,1807.89,2392.5
2535,Vetches,2008,750.0,1800.0,2400.0
2536,Vetches,2009,800.0,2000.0,2500.0
2537,Vetches,2010,750.0,1950.0,2600.0
2538,Vetches,2011,729.0,1975.87,2709.6
2539,Vetches,2012,700.0,2000.0,2857.1
2540,Vetches,2013,700.0,2000.0,2857.1
2541,Vetches,2014,750.0,2147.15,2862.9
2542,Vetches,2015,749.0,2154.61,2876.7
2543,Vetches,2016,746.0,2165.05,2900.6
2544,Vetches,2017,748.0,2194.03,2934.0
2545,Vetches,2018,750.0,2227.68,2968.8
2546,Vetches,2019,754.0,2264.67,3004.4
2547,Vetches,2020,757.0,2302.12,3039.2
2548,Vetches,2021,758.0,2264.83,2989.6
2549,Vetches,2022,751.0,2277.21,3031.2
2550,Vetches,2023,752.0,2281.38,3032.0
2551,Vetches,2024,754.0,2274.47,3018.0
2552,"Walnuts, in shell",2000,4210.0,20440.0,4855.1
2553,"Walnuts, in shell",2001,4980.0,26680.0,5357.4
2554,"Walnuts, in shell",2002,5000.0,27000.0,5400.0
2555,"Walnuts, in shell",2003,4954.0,26110.73,5270.2
2556,"Walnuts, in shell",2004,4975.0,26146.74,5255.5
2557,"Walnuts, in shell",2005,5136.0,27000.0,5256.8
2558,"Walnuts, in shell",2006,5023.0,27000.0,5375.4
2559,"Walnuts, in shell",2007,5128.0,27000.0,5265.0
2560,"Walnuts, in shell",2008,4719.0,25855.0,5478.9
2561,"Walnuts, in shell",2009,4611.0,22445.0,4867.7
2562,"Walnuts, in shell",2010,3916.0,20865.0,5328.1
2563,"Walnuts, in shell",2011,4147.0,21638.54,5218.1
2564,"Walnuts, in shell",2012,4659.0,24281.44,5211.4
2565,"Walnuts, in shell",2013,4674.0,24315.49,5202.1
2566,"Walnuts, in shell",2014,4608.0,24043.58,5218.0
2567,"Walnuts, in shell",2015,4597.0,23976.23,5215.3
2568,"Walnuts, in shell",2016,4590.0,23894.72,5205.9
2569,"Walnuts, in shell",2017,4573.0,23818.03,5208.9
2570,"Walnuts, in shell",2018,4563.0,23770.13,5209.1
2571,"Walnuts, in shell",2019,4555.0,23717.66,5207.5
2572,"Walnuts, in shell",2020,4538.0,23634.85,5208.4
2573,"Walnuts, in shell",2021,4527.0,23565.41,5205.5
2574,"Walnuts, in shell",2022,4543.0,23631.65,5201.5
2575,"Walnuts, in shell",2023,4540.0,23606.0,5199.1
2576,"Walnuts, in shell",2024,4537.0,23580.34,5196.8
2577,Watermelons,1990,49150.0,1007000.0,20488.3
2578,Watermelons,1991,43049.0,893899.0,20764.7
2579,Watermelons,1992,30474.0,711307.0,23341.4
2580,Watermelons,1993,32000.0,714000.0,22312.5
2581,Watermelons,1994,40000.0,923000.0,23075.0
2582,Watermelons,1995,51418.0,1199813.0,23334.5
2583,Watermelons,1996,42042.0,1126560.0,26796.1
2584,Watermelons,1997,62867.0,1735448.0,27605.1
2585,Watermelons,1998,54484.0,1409405.0,25868.2
2586,Watermelons,1999,67369.0,1670320.0,24793.6
2587,Watermelons,2000,67890.0,1785280.0,26296.7
2588,Watermelons,2001,56614.0,1446900.0,25557.3
2589,Watermelons,2002,72037.0,1720663.0,23885.8
2590,Watermelons,2003,70199.0,1705038.0,24288.6
2591,Watermelons,2004,63508.0,1588528.0,25013.0
2592,Watermelons,2005,70980.0,1874110.0,26403.4
2593,Watermelons,2006,69100.0,2025190.0,29308.1
2594,Watermelons,2007,64000.0,1912991.0,29890.5
2595,Watermelons,2008,49790.0,1485939.0,29844.1
2596,Watermelons,2009,57305.0,1653204.0,28849.2
2597,Watermelons,2010,54051.0,1637087.0,30287.8
2598,Watermelons,2011,50831.0,1508941.0,29685.4
2599,Watermelons,2012,63066.0,1874710.0,29726.2
2600,Watermelons,2013,46974.0,1594700.0,33948.6
2601,Watermelons,2014,70017.0,2014722.0,28774.8
2602,Watermelons,2015,46986.0,1510032.0,32137.9
2603,Watermelons,2016,56313.0,1646020.0,29229.6
2604,Watermelons,2017,38700.0,1232312.0,31843.0
2605,Watermelons,2018,44000.0,1431919.0,32543.6
2606,Watermelons,2019,42464.0,1401300.0,33000.0
2607,Watermelons,2020,40850.0,1129000.0,27637.7
2608,Watermelons,2021,28644.0,931914.0,32534.2
2609,Watermelons,2022,29903.0,1000423.0,33455.2
2610,Watermelons,2023,20791.0,695661.0,33459.7
2611,Watermelons,2024,21455.0,712514.04,33208.9
2612,Wheat,1990,821301.0,4268049.0,5196.7
2613,Wheat,1991,930702.0,4482523.0,4816.3
2614,Wheat,1992,878846.0,4617997.0,5254.6
2615,Wheat,1993,912324.0,4832598.0,5297.0
2616,Wheat,1994,886950.0,4437055.0,5002.6
2617,Wheat,1995,1055384.0,5722441.0,5422.1
2618,Wheat,1996,1017192.0,5735367.0,5638.4
2619,Wheat,1997,1044593.0,5849134.0,5599.4
2620,Wheat,1998,1017282.0,6093151.0,5989.6
2621,Wheat,1999,999998.0,6346642.0,6346.7
2622,Wheat,2000,1034985.0,6564053.0,6342.2
2623,Wheat,2001,983741.0,6254583.0,6358.0
2624,Wheat,2002,1029592.0,6624868.0,6434.5
2625,Wheat,2003,1053016.0,6844692.0,6500.1
2626,Wheat,2004,1094741.0,7177855.0,6556.7
2627,Wheat,2005,1253820.0,8140960.0,6492.9
2628,Wheat,2006,1286750.0,8274230.0,6430.3
2629,Wheat,2007,1140979.0,7379000.0,6467.3
2630,Wheat,2008,1226651.0,7977051.0,6503.1
2631,Wheat,2009,1335295.0,8522995.0,6382.9
2632,Wheat,2010,1287627.0,7177399.0,5574.1
2633,Wheat,2011,1284946.0,8407126.0,6542.8
2634,Wheat,2012,1336234.0,8795483.0,6582.3
2635,Wheat,2013,1418708.0,9460200.0,6668.2
2636,Wheat,2014,1425060.0,8800000.0,6175.2
2637,Wheat,2015,1457506.0,9607736.0,6591.9
2638,Wheat,2016,1408887.0,9342538.0,6631.1
2639,Wheat,2017,1227611.0,8421071.0,6859.7
2640,Wheat,2018,1326401.0,8348629.0,6294.2
2641,Wheat,2019,1316678.0,8558807.0,6500.3
2642,Wheat,2020,1429684.0,9101785.0,6366.3
2643,Wheat,2021,1436738.0,9842410.95,6850.5
2644,Wheat,2022,1436510.0,9622993.0,6698.9
2645,Wheat,2023,1337698.0,9065380.0,6776.9
2646,Wheat,2024,1386892.0,9400000.0,6777.7
